folder,tilecode,n_points,RD_X,RD_Y,dup
nl-amsd-200920-7415-laz,2355_9746,278197,117750,487300,True
nl-amsd-200920-7415-laz,2355_9747,3178,117750,487350,True
nl-amsd-200920-7415-laz,2355_9766,5671,117750,488300,True
nl-amsd-200920-7415-laz,2355_9767,2911,117750,488350,True
nl-amsd-200920-7415-laz,2355_9784,4057138,117750,489200,False
nl-amsd-200920-7415-laz,2355_9772,8919,117750,488600,True
nl-amsd-200920-7415-laz,2355_9774,3330665,117750,488700,True
nl-amsd-200920-7415-laz,2355_9775,3945783,117750,488750,True
nl-amsd-200920-7415-laz,2355_9776,4861792,117750,488800,True
nl-amsd-200920-7415-laz,2355_9777,777879,117750,488850,False
nl-amsd-200920-7415-laz,2355_9778,4215013,117750,488900,False
nl-amsd-200920-7415-laz,2355_9779,2267104,117750,488950,False
nl-amsd-200920-7415-laz,2355_9780,2555473,117750,489000,False
nl-amsd-200920-7415-laz,2355_9781,1955960,117750,489050,False
nl-amsd-200920-7415-laz,2355_9782,1158155,117750,489100,False
nl-amsd-200920-7415-laz,2355_9773,504243,117750,488650,True
nl-amsd-200920-7415-laz,2356_9685,82117,117800,484250,True
nl-amsd-200920-7415-laz,2356_9686,2504608,117800,484300,True
nl-amsd-200920-7415-laz,2356_9687,4336335,117800,484350,True
nl-amsd-200920-7415-laz,2356_9713,4524977,117800,485650,True
nl-amsd-200920-7415-laz,2356_9714,2173741,117800,485700,True
nl-amsd-200920-7415-laz,2356_9715,105867,117800,485750,True
nl-amsd-200920-7415-laz,2356_9716,682979,117800,485800,True
nl-amsd-200920-7415-laz,2356_9717,1677037,117800,485850,True
nl-amsd-200920-7415-laz,2356_9718,1383378,117800,485900,True
nl-amsd-200920-7415-laz,2356_9719,6260166,117800,485950,True
nl-amsd-200920-7415-laz,2356_9720,4944359,117800,486000,True
nl-amsd-200920-7415-laz,2356_9721,5217581,117800,486050,True
nl-amsd-200920-7415-laz,2356_9712,139496,117800,485600,True
nl-amsd-200920-7415-laz,2356_9722,7423965,117800,486100,True
nl-amsd-200920-7415-laz,2356_9724,2054989,117800,486200,True
nl-amsd-200920-7415-laz,2356_9725,3328364,117800,486250,True
nl-amsd-200920-7415-laz,2356_9726,139799,117800,486300,True
nl-amsd-200920-7415-laz,2356_9727,4088644,117800,486350,True
nl-amsd-200920-7415-laz,2356_9728,3374383,117800,486400,True
nl-amsd-200920-7415-laz,2356_9729,3368422,117800,486450,True
nl-amsd-200920-7415-laz,2356_9730,3075342,117800,486500,True
nl-amsd-200920-7415-laz,2356_9731,6609894,117800,486550,True
nl-amsd-200920-7415-laz,2356_9732,5048586,117800,486600,True
nl-amsd-200920-7415-laz,2356_9723,3691089,117800,486150,True
nl-amsd-200920-7415-laz,2356_9711,127565,117800,485550,True
nl-amsd-200920-7415-laz,2356_9710,2338760,117800,485500,True
nl-amsd-200920-7415-laz,2356_9709,201464,117800,485450,True
nl-amsd-200920-7415-laz,2356_9688,1197380,117800,484400,True
nl-amsd-200920-7415-laz,2356_9689,3659296,117800,484450,True
nl-amsd-200920-7415-laz,2356_9690,859236,117800,484500,True
nl-amsd-200920-7415-laz,2356_9691,786972,117800,484550,True
nl-amsd-200920-7415-laz,2356_9692,2529139,117800,484600,True
nl-amsd-200920-7415-laz,2356_9693,3343837,117800,484650,True
nl-amsd-200920-7415-laz,2356_9694,433941,117800,484700,True
nl-amsd-200920-7415-laz,2356_9695,3010475,117800,484750,True
nl-amsd-200920-7415-laz,2356_9696,9653079,117800,484800,True
nl-amsd-200920-7415-laz,2356_9697,2530045,117800,484850,True
nl-amsd-200920-7415-laz,2356_9698,99968,117800,484900,True
nl-amsd-200920-7415-laz,2356_9699,2869517,117800,484950,True
nl-amsd-200920-7415-laz,2356_9700,2035118,117800,485000,True
nl-amsd-200920-7415-laz,2356_9701,4853324,117800,485050,True
nl-amsd-200920-7415-laz,2356_9702,3463379,117800,485100,True
nl-amsd-200920-7415-laz,2356_9703,115635,117800,485150,True
nl-amsd-200920-7415-laz,2356_9704,41544,117800,485200,True
nl-amsd-200920-7415-laz,2356_9705,42082,117800,485250,True
nl-amsd-200920-7415-laz,2356_9706,19460,117800,485300,True
nl-amsd-200920-7415-laz,2356_9707,27342,117800,485350,True
nl-amsd-200920-7415-laz,2356_9708,124844,117800,485400,True
nl-amsd-200920-7415-laz,2357_9736,972659,117850,486800,True
nl-amsd-200920-7415-laz,2349_9668,91410,117450,483400,True
nl-amsd-200920-7415-laz,2357_9737,64426,117850,486850,True
nl-amsd-200920-7415-laz,2357_9739,1851026,117850,486950,True
nl-amsd-200920-7415-laz,2359_9665,2661482,117950,483250,True
nl-amsd-200920-7415-laz,2359_9666,22016,117950,483300,True
nl-amsd-200920-7415-laz,2359_9667,3790,117950,483350,True
nl-amsd-200920-7415-laz,2359_9685,7072,117950,484250,True
nl-amsd-200920-7415-laz,2359_9686,564979,117950,484300,True
nl-amsd-200920-7415-laz,2359_9687,1261308,117950,484350,True
nl-amsd-200920-7415-laz,2359_9688,53799,117950,484400,True
nl-amsd-200920-7415-laz,2359_9689,2397888,117950,484450,False
nl-amsd-200920-7415-laz,2359_9690,1708454,117950,484500,False
nl-amsd-200920-7415-laz,2359_9664,314575,117950,483200,False
nl-amsd-200920-7415-laz,2359_9691,1604824,117950,484550,False
nl-amsd-200920-7415-laz,2359_9693,8519327,117950,484650,False
nl-amsd-200920-7415-laz,2359_9694,6710619,117950,484700,True
nl-amsd-200920-7415-laz,2359_9695,5146675,117950,484750,True
nl-amsd-200920-7415-laz,2359_9696,8011328,117950,484800,True
nl-amsd-200920-7415-laz,2359_9697,5845606,117950,484850,True
nl-amsd-200920-7415-laz,2359_9698,4745261,117950,484900,True
nl-amsd-200920-7415-laz,2359_9699,6685993,117950,484950,True
nl-amsd-200920-7415-laz,2359_9700,994366,117950,485000,True
nl-amsd-200920-7415-laz,2359_9701,156745,117950,485050,True
nl-amsd-200920-7415-laz,2359_9692,3191806,117950,484600,False
nl-amsd-200920-7415-laz,2359_9702,397725,117950,485100,True
nl-amsd-200920-7415-laz,2359_9663,1750,117950,483150,False
nl-amsd-200920-7415-laz,2358_9792,9822,117900,489600,True
nl-amsd-200920-7415-laz,2358_9748,0,117900,487400,True
nl-amsd-200920-7415-laz,2358_9773,63816,117900,488650,True
nl-amsd-200920-7415-laz,2358_9774,203952,117900,488700,True
nl-amsd-200920-7415-laz,2358_9775,6335054,117900,488750,True
nl-amsd-200920-7415-laz,2358_9776,7928538,117900,488800,True
nl-amsd-200920-7415-laz,2358_9777,8139082,117900,488850,True
nl-amsd-200920-7415-laz,2358_9778,5977674,117900,488900,True
nl-amsd-200920-7415-laz,2358_9779,4186483,117900,488950,False
nl-amsd-200920-7415-laz,2358_9780,4377962,117900,489000,False
nl-amsd-200920-7415-laz,2359_9662,0,117950,483100,False
nl-amsd-200920-7415-laz,2358_9781,3782977,117900,489050,True
nl-amsd-200920-7415-laz,2358_9783,43597,117900,489150,True
nl-amsd-200920-7415-laz,2358_9784,4604016,117900,489200,True
nl-amsd-200920-7415-laz,2358_9785,4089,117900,489250,True
nl-amsd-200920-7415-laz,2358_9786,3038686,117900,489300,True
nl-amsd-200920-7415-laz,2358_9787,281452,117900,489350,True
nl-amsd-200920-7415-laz,2358_9788,1323395,117900,489400,True
nl-amsd-200920-7415-laz,2358_9789,2134134,117900,489450,True
nl-amsd-200920-7415-laz,2358_9790,5424697,117900,489500,True
nl-amsd-200920-7415-laz,2358_9791,326305,117900,489550,True
nl-amsd-200920-7415-laz,2358_9782,2350664,117900,489100,True
nl-amsd-200920-7415-laz,2358_9747,3349,117900,487350,True
nl-amsd-200920-7415-laz,2359_9703,210451,117950,485150,True
nl-amsd-200920-7415-laz,2359_9705,328881,117950,485250,True
nl-amsd-200920-7415-laz,2359_9730,170372,117950,486500,True
nl-amsd-200920-7415-laz,2359_9731,3721734,117950,486550,True
nl-amsd-200920-7415-laz,2359_9732,921519,117950,486600,True
nl-amsd-200920-7415-laz,2359_9733,79331,117950,486650,True
nl-amsd-200920-7415-laz,2359_9734,206487,117950,486700,True
nl-amsd-200920-7415-laz,2359_9735,2880194,117950,486750,True
nl-amsd-200920-7415-laz,2359_9736,313564,117950,486800,True
nl-amsd-200920-7415-laz,2359_9737,17396,117950,486850,True
nl-amsd-200920-7415-laz,2359_9738,185708,117950,486900,True
nl-amsd-200920-7415-laz,2359_9729,2061649,117950,486450,True
nl-amsd-200920-7415-laz,2359_9739,1458281,117950,486950,True
nl-amsd-200920-7415-laz,2359_9741,812,117950,487050,True
nl-amsd-200920-7415-laz,2359_9743,2578,117950,487150,True
nl-amsd-200920-7415-laz,2359_9744,131182,117950,487200,True
nl-amsd-200920-7415-laz,2359_9745,336334,117950,487250,True
nl-amsd-200920-7415-laz,2359_9746,72433,117950,487300,True
nl-amsd-200920-7415-laz,2359_9747,1680,117950,487350,True
nl-amsd-200920-7415-laz,2359_9773,2233,117950,488650,True
nl-amsd-200920-7415-laz,2359_9774,61057,117950,488700,True
nl-amsd-200920-7415-laz,2359_9775,715402,117950,488750,True
nl-amsd-200920-7415-laz,2359_9740,102218,117950,487000,True
nl-amsd-200920-7415-laz,2359_9704,252752,117950,485200,True
nl-amsd-200920-7415-laz,2359_9728,6751780,117950,486400,True
nl-amsd-200920-7415-laz,2359_9726,4027987,117950,486300,True
nl-amsd-200920-7415-laz,2359_9706,161217,117950,485300,True
nl-amsd-200920-7415-laz,2359_9707,336045,117950,485350,True
nl-amsd-200920-7415-laz,2359_9708,2022085,117950,485400,True
nl-amsd-200920-7415-laz,2359_9709,769530,117950,485450,True
nl-amsd-200920-7415-laz,2359_9710,3003913,117950,485500,True
nl-amsd-200920-7415-laz,2359_9711,867691,117950,485550,True
nl-amsd-200920-7415-laz,2359_9712,1306190,117950,485600,True
nl-amsd-200920-7415-laz,2359_9713,2476957,117950,485650,True
nl-amsd-200920-7415-laz,2359_9714,6013051,117950,485700,True
nl-amsd-200920-7415-laz,2359_9727,6712260,117950,486350,True
nl-amsd-200920-7415-laz,2359_9715,2640685,117950,485750,True
nl-amsd-200920-7415-laz,2359_9717,857247,117950,485850,True
nl-amsd-200920-7415-laz,2359_9718,355863,117950,485900,True
nl-amsd-200920-7415-laz,2359_9719,323816,117950,485950,True
nl-amsd-200920-7415-laz,2359_9720,103976,117950,486000,True
nl-amsd-200920-7415-laz,2359_9721,291164,117950,486050,True
nl-amsd-200920-7415-laz,2359_9722,4178133,117950,486100,True
nl-amsd-200920-7415-laz,2359_9723,1848579,117950,486150,True
nl-amsd-200920-7415-laz,2359_9724,128047,117950,486200,True
nl-amsd-200920-7415-laz,2359_9725,4804541,117950,486250,True
nl-amsd-200920-7415-laz,2359_9716,2157471,117950,485800,True
nl-amsd-200920-7415-laz,2358_9746,189167,117900,487300,True
nl-amsd-200920-7415-laz,2358_9745,2741916,117900,487250,True
nl-amsd-200920-7415-laz,2358_9744,317019,117900,487200,True
nl-amsd-200920-7415-laz,2357_9791,54348,117850,489550,True
nl-amsd-200920-7415-laz,2358_9663,0,117900,483150,False
nl-amsd-200920-7415-laz,2358_9664,40313,117900,483200,False
nl-amsd-200920-7415-laz,2358_9665,2452017,117900,483250,True
nl-amsd-200920-7415-laz,2358_9666,2883377,117900,483300,True
nl-amsd-200920-7415-laz,2358_9667,18173,117900,483350,True
nl-amsd-200920-7415-laz,2358_9668,0,117900,483400,True
nl-amsd-200920-7415-laz,2358_9680,25,117900,484000,True
nl-amsd-200920-7415-laz,2358_9681,1707,117900,484050,True
nl-amsd-200920-7415-laz,2357_9790,4291535,117850,489500,True
nl-amsd-200920-7415-laz,2358_9682,0,117900,484100,True
nl-amsd-200920-7415-laz,2358_9685,0,117900,484250,True
nl-amsd-200920-7415-laz,2358_9686,356553,117900,484300,True
nl-amsd-200920-7415-laz,2358_9687,535908,117900,484350,True
nl-amsd-200920-7415-laz,2358_9688,86908,117900,484400,True
nl-amsd-200920-7415-laz,2358_9689,3435322,117900,484450,True
nl-amsd-200920-7415-laz,2358_9690,2737898,117900,484500,True
nl-amsd-200920-7415-laz,2358_9691,1244922,117900,484550,False
nl-amsd-200920-7415-laz,2358_9692,2716048,117900,484600,True
nl-amsd-200920-7415-laz,2358_9693,3704742,117900,484650,True
nl-amsd-200920-7415-laz,2358_9684,0,117900,484200,True
nl-amsd-200920-7415-laz,2358_9694,46473,117900,484700,True
nl-amsd-200920-7415-laz,2357_9789,2589690,117850,489450,True
nl-amsd-200920-7415-laz,2357_9787,255450,117850,489350,True
nl-amsd-200920-7415-laz,2357_9740,54241,117850,487000,True
nl-amsd-200920-7415-laz,2357_9743,1508,117850,487150,True
nl-amsd-200920-7415-laz,2357_9744,43444,117850,487200,True
nl-amsd-200920-7415-laz,2357_9745,2776632,117850,487250,True
nl-amsd-200920-7415-laz,2357_9746,183442,117850,487300,True
nl-amsd-200920-7415-laz,2357_9747,2577,117850,487350,True
nl-amsd-200920-7415-laz,2357_9773,5497,117850,488650,True
nl-amsd-200920-7415-laz,2357_9774,13853,117850,488700,True
nl-amsd-200920-7415-laz,2357_9775,338818,117850,488750,True
nl-amsd-200920-7415-laz,2357_9788,1153384,117850,489400,True
nl-amsd-200920-7415-laz,2357_9776,5131992,117850,488800,False
nl-amsd-200920-7415-laz,2357_9778,3661632,117850,488900,False
nl-amsd-200920-7415-laz,2357_9779,1275986,117850,488950,False
nl-amsd-200920-7415-laz,2357_9780,2865010,117850,489000,False
nl-amsd-200920-7415-laz,2357_9781,1179637,117850,489050,False
nl-amsd-200920-7415-laz,2357_9782,1740746,117850,489100,False
nl-amsd-200920-7415-laz,2357_9783,20446,117850,489150,False
nl-amsd-200920-7415-laz,2357_9784,2686692,117850,489200,False
nl-amsd-200920-7415-laz,2357_9785,54881,117850,489250,False
nl-amsd-200920-7415-laz,2357_9786,2013145,117850,489300,True
nl-amsd-200920-7415-laz,2357_9777,809480,117850,488850,False
nl-amsd-200920-7415-laz,2358_9695,53871,117900,484750,True
nl-amsd-200920-7415-laz,2358_9696,3900386,117900,484800,True
nl-amsd-200920-7415-laz,2358_9697,27828,117900,484850,True
nl-amsd-200920-7415-laz,2358_9723,5405810,117900,486150,True
nl-amsd-200920-7415-laz,2358_9724,3176681,117900,486200,True
nl-amsd-200920-7415-laz,2358_9725,3584167,117900,486250,True
nl-amsd-200920-7415-laz,2358_9726,189114,117900,486300,True
nl-amsd-200920-7415-laz,2358_9727,3031383,117900,486350,True
nl-amsd-200920-7415-laz,2358_9728,1441625,117900,486400,True
nl-amsd-200920-7415-laz,2358_9729,3980728,117900,486450,True
nl-amsd-200920-7415-laz,2358_9730,3844771,117900,486500,True
nl-amsd-200920-7415-laz,2358_9731,6581336,117900,486550,True
nl-amsd-200920-7415-laz,2358_9722,6735023,117900,486100,True
nl-amsd-200920-7415-laz,2358_9732,4367709,117900,486600,True
nl-amsd-200920-7415-laz,2358_9734,3388217,117900,486700,True
nl-amsd-200920-7415-laz,2358_9735,3346293,117900,486750,True
nl-amsd-200920-7415-laz,2358_9736,161066,117900,486800,True
nl-amsd-200920-7415-laz,2358_9737,4845,117900,486850,True
nl-amsd-200920-7415-laz,2358_9738,204686,117900,486900,True
nl-amsd-200920-7415-laz,2358_9739,1600014,117900,486950,True
nl-amsd-200920-7415-laz,2358_9740,62708,117900,487000,True
nl-amsd-200920-7415-laz,2358_9741,0,117900,487050,True
nl-amsd-200920-7415-laz,2358_9743,16790,117900,487150,True
nl-amsd-200920-7415-laz,2358_9733,3693917,117900,486650,True
nl-amsd-200920-7415-laz,2358_9721,3898601,117900,486050,True
nl-amsd-200920-7415-laz,2358_9720,3563045,117900,486000,True
nl-amsd-200920-7415-laz,2358_9719,3384056,117900,485950,True
nl-amsd-200920-7415-laz,2358_9698,130704,117900,484900,True
nl-amsd-200920-7415-laz,2358_9699,3397865,117900,484950,True
nl-amsd-200920-7415-laz,2358_9700,768713,117900,485000,True
nl-amsd-200920-7415-laz,2358_9701,5489852,117900,485050,True
nl-amsd-200920-7415-laz,2358_9702,3136828,117900,485100,True
nl-amsd-200920-7415-laz,2358_9703,2872985,117900,485150,True
nl-amsd-200920-7415-laz,2358_9704,2995214,117900,485200,True
nl-amsd-200920-7415-laz,2358_9705,3252047,117900,485250,True
nl-amsd-200920-7415-laz,2358_9706,3559745,117900,485300,True
nl-amsd-200920-7415-laz,2358_9707,5017090,117900,485350,True
nl-amsd-200920-7415-laz,2358_9708,5914310,117900,485400,True
nl-amsd-200920-7415-laz,2358_9709,475662,117900,485450,True
nl-amsd-200920-7415-laz,2358_9710,2023189,117900,485500,True
nl-amsd-200920-7415-laz,2358_9711,93720,117900,485550,True
nl-amsd-200920-7415-laz,2358_9712,393325,117900,485600,True
nl-amsd-200920-7415-laz,2358_9713,3842013,117900,485650,True
nl-amsd-200920-7415-laz,2358_9714,4563261,117900,485700,True
nl-amsd-200920-7415-laz,2358_9715,410852,117900,485750,True
nl-amsd-200920-7415-laz,2358_9716,2389068,117900,485800,True
nl-amsd-200920-7415-laz,2358_9717,6897773,117900,485850,True
nl-amsd-200920-7415-laz,2358_9718,3069118,117900,485900,True
nl-amsd-200920-7415-laz,2357_9738,147814,117850,486900,True
nl-amsd-200920-7415-laz,2336_9720,6822963,116800,486000,False
nl-amsd-200920-7415-laz,2349_9667,2346223,117450,483350,True
nl-amsd-200920-7415-laz,2349_9665,30,117450,483250,False
nl-amsd-200920-7415-laz,2340_9748,2011207,117000,487400,False
nl-amsd-200920-7415-laz,2340_9749,1530407,117000,487450,False
nl-amsd-200920-7415-laz,2340_9750,2380692,117000,487500,False
nl-amsd-200920-7415-laz,2340_9751,7225397,117000,487550,False
nl-amsd-200920-7415-laz,2340_9752,8086864,117000,487600,False
nl-amsd-200920-7415-laz,2340_9753,1400982,117000,487650,False
nl-amsd-200920-7415-laz,2340_9754,8141561,117000,487700,False
nl-amsd-200920-7415-laz,2340_9755,8666868,117000,487750,False
nl-amsd-200920-7415-laz,2340_9756,6040930,117000,487800,False
nl-amsd-200920-7415-laz,2340_9747,6305079,117000,487350,False
nl-amsd-200920-7415-laz,2340_9757,1625657,117000,487850,False
nl-amsd-200920-7415-laz,2340_9759,652349,117000,487950,False
nl-amsd-200920-7415-laz,2340_9760,5518368,117000,488000,False
nl-amsd-200920-7415-laz,2340_9761,2954858,117000,488050,False
nl-amsd-200920-7415-laz,2340_9762,4679342,117000,488100,False
nl-amsd-200920-7415-laz,2340_9763,3616959,117000,488150,False
nl-amsd-200920-7415-laz,2340_9764,3495351,117000,488200,False
nl-amsd-200920-7415-laz,2340_9765,6236024,117000,488250,False
nl-amsd-200920-7415-laz,2340_9766,3704471,117000,488300,False
nl-amsd-200920-7415-laz,2340_9767,3662581,117000,488350,False
nl-amsd-200920-7415-laz,2340_9758,32275,117000,487900,False
nl-amsd-200920-7415-laz,2340_9768,3636042,117000,488400,False
nl-amsd-200920-7415-laz,2340_9746,5524821,117000,487300,False
nl-amsd-200920-7415-laz,2340_9744,1593776,117000,487200,False
nl-amsd-200920-7415-laz,2340_9724,7632558,117000,486200,False
nl-amsd-200920-7415-laz,2340_9725,5278649,117000,486250,False
nl-amsd-200920-7415-laz,2340_9726,4151031,117000,486300,False
nl-amsd-200920-7415-laz,2340_9727,5923225,117000,486350,False
nl-amsd-200920-7415-laz,2340_9728,1475081,117000,486400,False
nl-amsd-200920-7415-laz,2340_9729,2005040,117000,486450,False
nl-amsd-200920-7415-laz,2340_9730,2489338,117000,486500,False
nl-amsd-200920-7415-laz,2340_9731,3140824,117000,486550,False
nl-amsd-200920-7415-laz,2340_9732,2842625,117000,486600,False
nl-amsd-200920-7415-laz,2340_9745,3124747,117000,487250,False
nl-amsd-200920-7415-laz,2340_9733,2735194,117000,486650,False
nl-amsd-200920-7415-laz,2340_9735,2395592,117000,486750,False
nl-amsd-200920-7415-laz,2340_9736,4999764,117000,486800,False
nl-amsd-200920-7415-laz,2340_9737,3569996,117000,486850,False
nl-amsd-200920-7415-laz,2340_9738,2713359,117000,486900,False
nl-amsd-200920-7415-laz,2340_9739,945369,117000,486950,False
nl-amsd-200920-7415-laz,2340_9740,63331,117000,487000,False
nl-amsd-200920-7415-laz,2340_9741,21379,117000,487050,False
nl-amsd-200920-7415-laz,2340_9742,447882,117000,487100,False
nl-amsd-200920-7415-laz,2340_9743,3094521,117000,487150,False
nl-amsd-200920-7415-laz,2340_9734,2292492,117000,486700,False
nl-amsd-200920-7415-laz,2340_9723,5404393,117000,486150,False
nl-amsd-200920-7415-laz,2340_9769,3953790,117000,488450,False
nl-amsd-200920-7415-laz,2340_9771,11734644,117000,488550,False
nl-amsd-200920-7415-laz,2341_9660,1593657,117050,483000,False
nl-amsd-200920-7415-laz,2341_9661,11812,117050,483050,False
nl-amsd-200920-7415-laz,2341_9662,10,117050,483100,False
nl-amsd-200920-7415-laz,2341_9663,841,117050,483150,False
nl-amsd-200920-7415-laz,2341_9664,7289,117050,483200,False
nl-amsd-200920-7415-laz,2341_9665,1463053,117050,483250,False
nl-amsd-200920-7415-laz,2341_9666,1137505,117050,483300,False
nl-amsd-200920-7415-laz,2341_9667,3437537,117050,483350,False
nl-amsd-200920-7415-laz,2341_9668,2617610,117050,483400,True
nl-amsd-200920-7415-laz,2341_9659,6735,117050,482950,False
nl-amsd-200920-7415-laz,2341_9669,86041,117050,483450,True
nl-amsd-200920-7415-laz,2341_9686,2563143,117050,484300,False
nl-amsd-200920-7415-laz,2341_9687,582796,117050,484350,False
nl-amsd-200920-7415-laz,2341_9688,22008,117050,484400,False
nl-amsd-200920-7415-laz,2341_9689,1436288,117050,484450,False
nl-amsd-200920-7415-laz,2341_9690,806200,117050,484500,False
nl-amsd-200920-7415-laz,2341_9691,3384236,117050,484550,False
nl-amsd-200920-7415-laz,2341_9692,5145167,117050,484600,False
nl-amsd-200920-7415-laz,2341_9693,2271490,117050,484650,False
nl-amsd-200920-7415-laz,2341_9694,2388671,117050,484700,False
nl-amsd-200920-7415-laz,2341_9685,21450,117050,484250,False
nl-amsd-200920-7415-laz,2340_9770,7178448,117000,488500,False
nl-amsd-200920-7415-laz,2341_9658,1016,117050,482900,False
nl-amsd-200920-7415-laz,2341_9656,0,117050,482800,False
nl-amsd-200920-7415-laz,2340_9772,8610060,117000,488600,False
nl-amsd-200920-7415-laz,2340_9773,2295742,117000,488650,False
nl-amsd-200920-7415-laz,2340_9774,297435,117000,488700,False
nl-amsd-200920-7415-laz,2340_9775,3021,117000,488750,False
nl-amsd-200920-7415-laz,2340_9776,2693,117000,488800,False
nl-amsd-200920-7415-laz,2340_9777,7101,117000,488850,False
nl-amsd-200920-7415-laz,2340_9778,0,117000,488900,False
nl-amsd-200920-7415-laz,2340_9779,1400,117000,488950,False
nl-amsd-200920-7415-laz,2340_9780,2224117,117000,489000,False
nl-amsd-200920-7415-laz,2341_9657,0,117050,482850,False
nl-amsd-200920-7415-laz,2340_9781,906147,117000,489050,False
nl-amsd-200920-7415-laz,2340_9783,69503,117000,489150,False
nl-amsd-200920-7415-laz,2340_9784,40384,117000,489200,False
nl-amsd-200920-7415-laz,2340_9785,1477375,117000,489250,False
nl-amsd-200920-7415-laz,2340_9786,297231,117000,489300,False
nl-amsd-200920-7415-laz,2340_9787,3503,117000,489350,True
nl-amsd-200920-7415-laz,2340_9788,2472711,117000,489400,True
nl-amsd-200920-7415-laz,2340_9789,1658050,117000,489450,True
nl-amsd-200920-7415-laz,2340_9790,24653,117000,489500,True
nl-amsd-200920-7415-laz,2340_9791,1688,117000,489550,True
nl-amsd-200920-7415-laz,2340_9782,2338362,117000,489100,False
nl-amsd-200920-7415-laz,2341_9695,3393078,117050,484750,False
nl-amsd-200920-7415-laz,2340_9722,4802346,117000,486100,False
nl-amsd-200920-7415-laz,2340_9720,4867761,117000,486000,False
nl-amsd-200920-7415-laz,2339_9775,331120,116950,488750,False
nl-amsd-200920-7415-laz,2339_9776,441160,116950,488800,False
nl-amsd-200920-7415-laz,2339_9777,538014,116950,488850,False
nl-amsd-200920-7415-laz,2339_9778,10478,116950,488900,False
nl-amsd-200920-7415-laz,2339_9779,35,116950,488950,False
nl-amsd-200920-7415-laz,2339_9780,2542359,116950,489000,False
nl-amsd-200920-7415-laz,2339_9781,911998,116950,489050,False
nl-amsd-200920-7415-laz,2339_9782,2378100,116950,489100,False
nl-amsd-200920-7415-laz,2339_9783,78070,116950,489150,False
nl-amsd-200920-7415-laz,2339_9774,423954,116950,488700,False
nl-amsd-200920-7415-laz,2339_9784,5310,116950,489200,False
nl-amsd-200920-7415-laz,2339_9786,241534,116950,489300,False
nl-amsd-200920-7415-laz,2339_9787,4757,116950,489350,True
nl-amsd-200920-7415-laz,2339_9788,2285875,116950,489400,True
nl-amsd-200920-7415-laz,2339_9789,1670270,116950,489450,True
nl-amsd-200920-7415-laz,2339_9790,25349,116950,489500,True
nl-amsd-200920-7415-laz,2340_9660,0,117000,483000,False
nl-amsd-200920-7415-laz,2340_9663,131,117000,483150,False
nl-amsd-200920-7415-laz,2340_9664,7919,117000,483200,False
nl-amsd-200920-7415-laz,2340_9665,15235,117000,483250,False
nl-amsd-200920-7415-laz,2339_9785,1401638,116950,489250,False
nl-amsd-200920-7415-laz,2340_9666,9965,117000,483300,False
nl-amsd-200920-7415-laz,2339_9773,2017045,116950,488650,False
nl-amsd-200920-7415-laz,2339_9771,6651962,116950,488550,False
nl-amsd-200920-7415-laz,2339_9751,5583620,116950,487550,False
nl-amsd-200920-7415-laz,2339_9752,7062728,116950,487600,False
nl-amsd-200920-7415-laz,2339_9753,1788527,116950,487650,False
nl-amsd-200920-7415-laz,2339_9754,3186566,116950,487700,False
nl-amsd-200920-7415-laz,2339_9755,9660856,116950,487750,False
nl-amsd-200920-7415-laz,2339_9756,4880335,116950,487800,False
nl-amsd-200920-7415-laz,2339_9757,3644976,116950,487850,False
nl-amsd-200920-7415-laz,2339_9758,146323,116950,487900,False
nl-amsd-200920-7415-laz,2339_9759,170727,116950,487950,False
nl-amsd-200920-7415-laz,2339_9772,4305770,116950,488600,False
nl-amsd-200920-7415-laz,2339_9760,2805702,116950,488000,False
nl-amsd-200920-7415-laz,2339_9762,4837591,116950,488100,False
nl-amsd-200920-7415-laz,2339_9763,7143569,116950,488150,False
nl-amsd-200920-7415-laz,2339_9764,3301508,116950,488200,False
nl-amsd-200920-7415-laz,2339_9765,5979434,116950,488250,False
nl-amsd-200920-7415-laz,2339_9766,3659302,116950,488300,False
nl-amsd-200920-7415-laz,2339_9767,4585662,116950,488350,False
nl-amsd-200920-7415-laz,2339_9768,2590037,116950,488400,False
nl-amsd-200920-7415-laz,2339_9769,4676247,116950,488450,False
nl-amsd-200920-7415-laz,2339_9770,7866927,116950,488500,False
nl-amsd-200920-7415-laz,2339_9761,3242489,116950,488050,False
nl-amsd-200920-7415-laz,2340_9721,5847696,117000,486050,False
nl-amsd-200920-7415-laz,2340_9667,44883,117000,483350,False
nl-amsd-200920-7415-laz,2340_9669,803,117000,483450,True
nl-amsd-200920-7415-laz,2340_9700,1450084,117000,485000,False
nl-amsd-200920-7415-laz,2340_9701,9184946,117000,485050,False
nl-amsd-200920-7415-laz,2340_9702,5035508,117000,485100,False
nl-amsd-200920-7415-laz,2340_9703,2661785,117000,485150,False
nl-amsd-200920-7415-laz,2340_9704,6582744,117000,485200,False
nl-amsd-200920-7415-laz,2340_9705,4190610,117000,485250,False
nl-amsd-200920-7415-laz,2340_9706,4738660,117000,485300,False
nl-amsd-200920-7415-laz,2340_9707,3724024,117000,485350,False
nl-amsd-200920-7415-laz,2340_9708,3964442,117000,485400,False
nl-amsd-200920-7415-laz,2340_9699,3892583,117000,484950,False
nl-amsd-200920-7415-laz,2340_9709,3147290,117000,485450,False
