folder,tilecode,n_points,RD_X,RD_Y,dup
nl-amsd-200622-7415-laz,2594_9691,0,129700,484550,False
nl-amsd-200622-7415-laz,2594_9690,43,129700,484500,False
nl-amsd-200622-7415-laz,2594_9689,59,129700,484450,False
nl-amsd-200622-7415-laz,2594_9687,81,129700,484350,False
nl-amsd-200622-7415-laz,2593_9707,1165,129650,485350,False
nl-amsd-200622-7415-laz,2593_9706,30473,129650,485300,False
nl-amsd-200622-7415-laz,2593_9705,2224472,129650,485250,False
nl-amsd-200622-7415-laz,2593_9704,3442004,129650,485200,False
nl-amsd-200622-7415-laz,2593_9703,119502,129650,485150,False
nl-amsd-200622-7415-laz,2593_9702,2408,129650,485100,False
nl-amsd-200622-7415-laz,2593_9696,124,129650,484800,False
nl-amsd-200622-7415-laz,2593_9695,128431,129650,484750,False
nl-amsd-200622-7415-laz,2593_9694,627556,129650,484700,False
nl-amsd-200622-7415-laz,2593_9693,4063660,129650,484650,False
nl-amsd-200622-7415-laz,2595_9694,3990697,129750,484700,False
nl-amsd-200622-7415-laz,2593_9692,113649,129650,484600,False
nl-amsd-200622-7415-laz,2595_9695,965521,129750,484750,False
nl-amsd-200622-7415-laz,2595_9697,43,129750,484850,False
nl-amsd-200622-7415-laz,2598_9695,117,129900,484750,False
nl-amsd-200622-7415-laz,2598_9694,805,129900,484700,False
nl-amsd-200622-7415-laz,2597_9705,319,129850,485250,False
nl-amsd-200622-7415-laz,2597_9704,729,129850,485200,False
nl-amsd-200622-7415-laz,2597_9703,26,129850,485150,False
nl-amsd-200622-7415-laz,2597_9696,626,129850,484800,False
nl-amsd-200622-7415-laz,2597_9695,44292,129850,484750,False
nl-amsd-200622-7415-laz,2597_9694,9363,129850,484700,False
nl-amsd-200622-7415-laz,2596_9707,0,129800,485350,False
nl-amsd-200622-7415-laz,2596_9706,9013,129800,485300,False
nl-amsd-200622-7415-laz,2596_9705,12148,129800,485250,False
nl-amsd-200622-7415-laz,2596_9704,192886,129800,485200,False
nl-amsd-200622-7415-laz,2596_9703,593,129800,485150,False
nl-amsd-200622-7415-laz,2596_9702,0,129800,485100,False
nl-amsd-200622-7415-laz,2596_9697,56,129800,484850,False
nl-amsd-200622-7415-laz,2596_9696,19188,129800,484800,False
nl-amsd-200622-7415-laz,2596_9695,1573273,129800,484750,False
nl-amsd-200622-7415-laz,2596_9694,1194360,129800,484700,False
nl-amsd-200622-7415-laz,2596_9693,0,129800,484650,False
nl-amsd-200622-7415-laz,2595_9708,0,129750,485400,False
nl-amsd-200622-7415-laz,2595_9707,13135,129750,485350,False
nl-amsd-200622-7415-laz,2595_9706,215019,129750,485300,False
nl-amsd-200622-7415-laz,2595_9705,1968880,129750,485250,False
nl-amsd-200622-7415-laz,2595_9704,4355015,129750,485200,False
nl-amsd-200622-7415-laz,2595_9703,102557,129750,485150,False
nl-amsd-200622-7415-laz,2595_9696,21721,129750,484800,False
nl-amsd-200622-7415-laz,2593_9691,7070,129650,484550,False
nl-amsd-200622-7415-laz,2593_9690,1246,129650,484500,False
nl-amsd-200622-7415-laz,2593_9689,478426,129650,484450,False
nl-amsd-200622-7415-laz,2591_9688,3480891,129550,484400,False
nl-amsd-200622-7415-laz,2591_9687,115853,129550,484350,False
nl-amsd-200622-7415-laz,2591_9686,0,129550,484300,False
nl-amsd-200622-7415-laz,2590_9705,733,129500,485250,False
nl-amsd-200622-7415-laz,2590_9704,71339,129500,485200,False
nl-amsd-200622-7415-laz,2590_9703,2391397,129500,485150,False
nl-amsd-200622-7415-laz,2590_9702,4157,129500,485100,False
nl-amsd-200622-7415-laz,2590_9701,0,129500,485050,False
nl-amsd-200622-7415-laz,2590_9699,192,129500,484950,False
nl-amsd-200622-7415-laz,2590_9698,15986,129500,484900,False
nl-amsd-200622-7415-laz,2590_9697,17962,129500,484850,False
nl-amsd-200622-7415-laz,2590_9696,40716,129500,484800,False
nl-amsd-200622-7415-laz,2590_9695,710967,129500,484750,False
nl-amsd-200622-7415-laz,2590_9694,2503038,129500,484700,False
nl-amsd-200622-7415-laz,2590_9693,2555968,129500,484650,False
nl-amsd-200622-7415-laz,2590_9692,2221454,129500,484600,False
nl-amsd-200622-7415-laz,2590_9691,2110996,129500,484550,False
nl-amsd-200622-7415-laz,2590_9690,2610983,129500,484500,False
nl-amsd-200622-7415-laz,2590_9689,512181,129500,484450,False
nl-amsd-200622-7415-laz,2590_9688,4272676,129500,484400,False
nl-amsd-200622-7415-laz,2590_9687,2523377,129500,484350,False
nl-amsd-200622-7415-laz,2589_9704,2843,129450,485200,False
nl-amsd-200622-7415-laz,2589_9703,1488387,129450,485150,False
nl-amsd-200622-7415-laz,2589_9702,933315,129450,485100,False
nl-amsd-200622-7415-laz,2589_9701,0,129450,485050,False
nl-amsd-200622-7415-laz,2591_9689,2501070,129550,484450,False
nl-amsd-200622-7415-laz,2591_9690,248367,129550,484500,False
nl-amsd-200622-7415-laz,2591_9691,1615108,129550,484550,False
nl-amsd-200622-7415-laz,2591_9692,5076783,129550,484600,False
nl-amsd-200622-7415-laz,2593_9688,224014,129650,484400,False
nl-amsd-200622-7415-laz,2593_9687,1764,129650,484350,False
nl-amsd-200622-7415-laz,2592_9706,167,129600,485300,False
nl-amsd-200622-7415-laz,2592_9705,54525,129600,485250,False
nl-amsd-200622-7415-laz,2592_9704,2807263,129600,485200,False
nl-amsd-200622-7415-laz,2592_9703,681114,129600,485150,False
nl-amsd-200622-7415-laz,2592_9702,8885,129600,485100,False
nl-amsd-200622-7415-laz,2592_9695,13024,129600,484750,False
nl-amsd-200622-7415-laz,2592_9694,178909,129600,484700,False
nl-amsd-200622-7415-laz,2592_9693,3090706,129600,484650,False
nl-amsd-200622-7415-laz,2592_9692,672101,129600,484600,False
nl-amsd-200622-7415-laz,2592_9691,1239433,129600,484550,False
nl-amsd-200622-7415-laz,2583_9702,1554042,129150,485100,False
nl-amsd-200622-7415-laz,2592_9690,2275483,129600,484500,False
nl-amsd-200622-7415-laz,2592_9688,55625,129600,484400,False
nl-amsd-200622-7415-laz,2591_9706,96,129550,485300,False
nl-amsd-200622-7415-laz,2591_9705,18965,129550,485250,False
nl-amsd-200622-7415-laz,2591_9704,1282125,129550,485200,False
nl-amsd-200622-7415-laz,2591_9703,714389,129550,485150,False
nl-amsd-200622-7415-laz,2591_9702,3341,129550,485100,False
nl-amsd-200622-7415-laz,2591_9701,0,129550,485050,False
nl-amsd-200622-7415-laz,2591_9697,745,129550,484850,False
nl-amsd-200622-7415-laz,2591_9696,17718,129550,484800,False
nl-amsd-200622-7415-laz,2591_9695,51234,129550,484750,False
nl-amsd-200622-7415-laz,2591_9694,85219,129550,484700,False
nl-amsd-200622-7415-laz,2591_9693,2424570,129550,484650,False
nl-amsd-200622-7415-laz,2592_9689,1311800,129600,484450,False
nl-amsd-200622-7415-laz,2574_9689,312,128700,484450,False
nl-amsd-200622-7415-laz,2583_9701,2196419,129150,485050,False
nl-amsd-200622-7415-laz,2583_9699,5125189,129150,484950,False
nl-amsd-200622-7415-laz,2577_9694,3187,128850,484700,False
nl-amsd-200622-7415-laz,2577_9693,3122776,128850,484650,False
nl-amsd-200622-7415-laz,2577_9692,1451388,128850,484600,False
nl-amsd-200622-7415-laz,2577_9691,1211253,128850,484550,False
nl-amsd-200622-7415-laz,2577_9690,3616228,128850,484500,False
nl-amsd-200622-7415-laz,2577_9689,225858,128850,484450,False
nl-amsd-200622-7415-laz,2577_9688,171,128850,484400,False
nl-amsd-200622-7415-laz,2577_9687,4954,128850,484350,False
nl-amsd-200622-7415-laz,2577_9686,5115949,128850,484300,False
nl-amsd-200622-7415-laz,2577_9685,6672368,128850,484250,False
nl-amsd-200622-7415-laz,2577_9684,3791296,128850,484200,False
nl-amsd-200622-7415-laz,2577_9683,20757,128850,484150,False
nl-amsd-200622-7415-laz,2576_9709,15674,128800,485450,False
nl-amsd-200622-7415-laz,2576_9708,2117586,128800,485400,False
nl-amsd-200622-7415-laz,2576_9707,2071053,128800,485350,False
nl-amsd-200622-7415-laz,2576_9706,3925669,128800,485300,False
nl-amsd-200622-7415-laz,2576_9705,510201,128800,485250,False
nl-amsd-200622-7415-laz,2576_9704,157752,128800,485200,False
nl-amsd-200622-7415-laz,2576_9703,1433875,128800,485150,False
nl-amsd-200622-7415-laz,2576_9702,165751,128800,485100,False
nl-amsd-200622-7415-laz,2576_9701,3757718,128800,485050,False
nl-amsd-200622-7415-laz,2576_9700,7172915,128800,485000,False
nl-amsd-200622-7415-laz,2576_9699,693762,128800,484950,False
nl-amsd-200622-7415-laz,2576_9698,458198,128800,484900,False
nl-amsd-200622-7415-laz,2576_9697,2984422,128800,484850,False
nl-amsd-200622-7415-laz,2577_9695,2029437,128850,484750,False
nl-amsd-200622-7415-laz,2576_9696,1249983,128800,484800,False
nl-amsd-200622-7415-laz,2577_9696,5545620,128850,484800,False
nl-amsd-200622-7415-laz,2577_9698,127363,128850,484900,False
nl-amsd-200622-7415-laz,2578_9697,2421652,128900,484850,False
nl-amsd-200622-7415-laz,2578_9696,1302871,128900,484800,False
nl-amsd-200622-7415-laz,2578_9695,3277604,128900,484750,False
nl-amsd-200622-7415-laz,2578_9694,1334548,128900,484700,False
nl-amsd-200622-7415-laz,2578_9693,40191,128900,484650,False
nl-amsd-200622-7415-laz,2578_9692,3187395,128900,484600,False
nl-amsd-200622-7415-laz,2578_9691,4104666,128900,484550,False
nl-amsd-200622-7415-laz,2578_9690,6234003,128900,484500,False
nl-amsd-200622-7415-laz,2578_9689,3382802,128900,484450,False
nl-amsd-200622-7415-laz,2578_9688,140322,128900,484400,False
nl-amsd-200622-7415-laz,2578_9687,39,128900,484350,False
nl-amsd-200622-7415-laz,2578_9686,306851,128900,484300,False
nl-amsd-200622-7415-laz,2578_9685,9602631,128900,484250,False
nl-amsd-200622-7415-laz,2578_9684,2669673,128900,484200,False
nl-amsd-200622-7415-laz,2578_9683,112202,128900,484150,False
nl-amsd-200622-7415-laz,2577_9708,37998,128850,485400,False
nl-amsd-200622-7415-laz,2577_9707,4703164,128850,485350,False
nl-amsd-200622-7415-laz,2577_9706,2090775,128850,485300,False
nl-amsd-200622-7415-laz,2577_9705,94336,128850,485250,False
nl-amsd-200622-7415-laz,2577_9704,5233,128850,485200,False
nl-amsd-200622-7415-laz,2577_9703,17969,128850,485150,False
nl-amsd-200622-7415-laz,2577_9702,38215,128850,485100,False
nl-amsd-200622-7415-laz,2577_9701,231765,128850,485050,False
nl-amsd-200622-7415-laz,2577_9700,1293293,128850,485000,False
nl-amsd-200622-7415-laz,2577_9699,3342769,128850,484950,False
nl-amsd-200622-7415-laz,2577_9697,1721978,128850,484850,False
nl-amsd-200622-7415-laz,2578_9698,2533005,128900,484900,False
nl-amsd-200622-7415-laz,2576_9695,133300,128800,484750,False
nl-amsd-200622-7415-laz,2576_9693,2552560,128800,484650,False
nl-amsd-200622-7415-laz,2575_9691,57173,128750,484550,False
nl-amsd-200622-7415-laz,2575_9688,6762,128750,484400,False
nl-amsd-200622-7415-laz,2575_9687,5582618,128750,484350,False
nl-amsd-200622-7415-laz,2575_9686,6344063,128750,484300,False
nl-amsd-200622-7415-laz,2575_9685,5967211,128750,484250,False
nl-amsd-200622-7415-laz,2575_9684,44822,128750,484200,False
nl-amsd-200622-7415-laz,2575_9683,0,128750,484150,False
nl-amsd-200622-7415-laz,2574_9710,2380569,128700,485500,False
nl-amsd-200622-7415-laz,2574_9709,3714326,128700,485450,False
nl-amsd-200622-7415-laz,2574_9708,119143,128700,485400,False
nl-amsd-200622-7415-laz,2574_9707,404363,128700,485350,False
nl-amsd-200622-7415-laz,2574_9706,4030228,128700,485300,False
nl-amsd-200622-7415-laz,2574_9705,7947526,128700,485250,False
nl-amsd-200622-7415-laz,2574_9704,5323387,128700,485200,False
nl-amsd-200622-7415-laz,2574_9703,1982790,128700,485150,False
nl-amsd-200622-7415-laz,2574_9702,5464686,128700,485100,False
nl-amsd-200622-7415-laz,2574_9701,4126660,128700,485050,False
nl-amsd-200622-7415-laz,2574_9700,2888255,128700,485000,False
nl-amsd-200622-7415-laz,2574_9699,3740848,128700,484950,False
nl-amsd-200622-7415-laz,2574_9698,5544887,128700,484900,False
nl-amsd-200622-7415-laz,2574_9697,1179361,128700,484850,False
nl-amsd-200622-7415-laz,2574_9696,1308640,128700,484800,False
nl-amsd-200622-7415-laz,2574_9695,3339852,128700,484750,False
nl-amsd-200622-7415-laz,2574_9694,1156860,128700,484700,False
nl-amsd-200622-7415-laz,2574_9693,2658074,128700,484650,False
nl-amsd-200622-7415-laz,2575_9692,3553329,128750,484600,False
nl-amsd-200622-7415-laz,2576_9694,2642933,128800,484700,False
nl-amsd-200622-7415-laz,2575_9693,5183773,128750,484650,False
nl-amsd-200622-7415-laz,2575_9695,1847066,128750,484750,False
nl-amsd-200622-7415-laz,2576_9692,1797765,128800,484600,False
nl-amsd-200622-7415-laz,2576_9691,3073862,128800,484550,False
nl-amsd-200622-7415-laz,2576_9690,81169,128800,484500,False
nl-amsd-200622-7415-laz,2576_9689,221,128800,484450,False
nl-amsd-200622-7415-laz,2576_9688,39,128800,484400,False
nl-amsd-200622-7415-laz,2576_9687,370198,128800,484350,False
nl-amsd-200622-7415-laz,2576_9686,7240120,128800,484300,False
nl-amsd-200622-7415-laz,2576_9685,6537685,128800,484250,False
nl-amsd-200622-7415-laz,2576_9684,5276123,128800,484200,False
nl-amsd-200622-7415-laz,2576_9683,12,128800,484150,False
nl-amsd-200622-7415-laz,2575_9710,831,128750,485500,False
nl-amsd-200622-7415-laz,2575_9709,1878166,128750,485450,False
nl-amsd-200622-7415-laz,2575_9708,1672531,128750,485400,False
nl-amsd-200622-7415-laz,2575_9707,81992,128750,485350,False
nl-amsd-200622-7415-laz,2575_9706,279384,128750,485300,False
nl-amsd-200622-7415-laz,2575_9705,5828520,128750,485250,False
nl-amsd-200622-7415-laz,2575_9704,5110392,128750,485200,False
nl-amsd-200622-7415-laz,2575_9703,3242776,128750,485150,False
nl-amsd-200622-7415-laz,2575_9702,2697425,128750,485100,False
nl-amsd-200622-7415-laz,2575_9701,4373135,128750,485050,False
nl-amsd-200622-7415-laz,2575_9700,570446,128750,485000,False
nl-amsd-200622-7415-laz,2575_9699,4521582,128750,484950,False
nl-amsd-200622-7415-laz,2575_9698,3624826,128750,484900,False
nl-amsd-200622-7415-laz,2575_9697,1523510,128750,484850,False
nl-amsd-200622-7415-laz,2575_9696,39853,128750,484800,False
nl-amsd-200622-7415-laz,2575_9694,3324386,128750,484700,False
nl-amsd-200622-7415-laz,2578_9699,3694789,128900,484950,False
nl-amsd-200622-7415-laz,2578_9700,2487555,128900,485000,False
nl-amsd-200622-7415-laz,2578_9701,233945,128900,485050,False
nl-amsd-200622-7415-laz,2582_9691,3239985,129100,484550,False
nl-amsd-200622-7415-laz,2582_9690,213618,129100,484500,False
nl-amsd-200622-7415-laz,2582_9689,4999341,129100,484450,False
nl-amsd-200622-7415-laz,2582_9688,6121697,129100,484400,False
nl-amsd-200622-7415-laz,2582_9687,7235691,129100,484350,False
nl-amsd-200622-7415-laz,2582_9686,4632412,129100,484300,False
nl-amsd-200622-7415-laz,2582_9685,1011652,129100,484250,False
nl-amsd-200622-7415-laz,2581_9706,208,129050,485300,False
nl-amsd-200622-7415-laz,2581_9705,56999,129050,485250,False
nl-amsd-200622-7415-laz,2581_9704,2460758,129050,485200,False
nl-amsd-200622-7415-laz,2581_9703,7226213,129050,485150,False
nl-amsd-200622-7415-laz,2581_9702,599920,129050,485100,False
nl-amsd-200622-7415-laz,2581_9701,4131334,129050,485050,False
nl-amsd-200622-7415-laz,2581_9700,607823,129050,485000,False
nl-amsd-200622-7415-laz,2581_9699,3663507,129050,484950,False
nl-amsd-200622-7415-laz,2581_9698,5606947,129050,484900,False
nl-amsd-200622-7415-laz,2581_9697,218069,129050,484850,False
nl-amsd-200622-7415-laz,2581_9696,3267084,129050,484800,False
nl-amsd-200622-7415-laz,2581_9695,902632,129050,484750,False
nl-amsd-200622-7415-laz,2581_9694,22638,129050,484700,False
nl-amsd-200622-7415-laz,2581_9693,1330228,129050,484650,False
nl-amsd-200622-7415-laz,2581_9692,3526737,129050,484600,False
nl-amsd-200622-7415-laz,2581_9691,184777,129050,484550,False
nl-amsd-200622-7415-laz,2581_9690,559516,129050,484500,False
nl-amsd-200622-7415-laz,2581_9689,4945251,129050,484450,False
nl-amsd-200622-7415-laz,2582_9692,1172203,129100,484600,False
nl-amsd-200622-7415-laz,2581_9688,8063825,129050,484400,False
nl-amsd-200622-7415-laz,2582_9693,16843,129100,484650,False
nl-amsd-200622-7415-laz,2582_9695,7532138,129100,484750,False
nl-amsd-200622-7415-laz,2583_9698,113766,129150,484900,False
nl-amsd-200622-7415-laz,2583_9697,4995018,129150,484850,False
nl-amsd-200622-7415-laz,2583_9696,6387413,129150,484800,False
nl-amsd-200622-7415-laz,2583_9695,1225422,129150,484750,False
nl-amsd-200622-7415-laz,2583_9694,3594776,129150,484700,False
nl-amsd-200622-7415-laz,2583_9693,399634,129150,484650,False
nl-amsd-200622-7415-laz,2583_9692,117224,129150,484600,False
nl-amsd-200622-7415-laz,2583_9691,2639359,129150,484550,False
nl-amsd-200622-7415-laz,2583_9690,7196706,129150,484500,False
nl-amsd-200622-7415-laz,2583_9689,118181,129150,484450,False
nl-amsd-200622-7415-laz,2583_9688,1704092,129150,484400,False
nl-amsd-200622-7415-laz,2583_9687,5645802,129150,484350,False
nl-amsd-200622-7415-laz,2583_9686,6520122,129150,484300,False
nl-amsd-200622-7415-laz,2583_9685,5075314,129150,484250,False
nl-amsd-200622-7415-laz,2583_9684,509080,129150,484200,False
nl-amsd-200622-7415-laz,2583_9682,21,129150,484100,False
nl-amsd-200622-7415-laz,2582_9704,0,129100,485200,False
nl-amsd-200622-7415-laz,2582_9703,1141201,129100,485150,False
nl-amsd-200622-7415-laz,2582_9702,1809018,129100,485100,False
nl-amsd-200622-7415-laz,2582_9701,1098592,129100,485050,False
nl-amsd-200622-7415-laz,2582_9700,4672360,129100,485000,False
nl-amsd-200622-7415-laz,2582_9699,2986309,129100,484950,False
nl-amsd-200622-7415-laz,2582_9698,4138742,129100,484900,False
nl-amsd-200622-7415-laz,2582_9697,1961126,129100,484850,False
nl-amsd-200622-7415-laz,2582_9696,983695,129100,484800,False
nl-amsd-200622-7415-laz,2582_9694,885819,129100,484700,False
nl-amsd-200622-7415-laz,2581_9687,4630149,129050,484350,False
nl-amsd-200622-7415-laz,2581_9686,1927607,129050,484300,False
nl-amsd-200622-7415-laz,2581_9685,401,129050,484250,False
nl-amsd-200622-7415-laz,2579_9701,4839970,128950,485050,False
nl-amsd-200622-7415-laz,2579_9700,5184367,128950,485000,False
nl-amsd-200622-7415-laz,2579_9699,28995,128950,484950,False
nl-amsd-200622-7415-laz,2579_9698,2617722,128950,484900,False
nl-amsd-200622-7415-laz,2579_9697,2859846,128950,484850,False
nl-amsd-200622-7415-laz,2579_9696,182067,128950,484800,False
nl-amsd-200622-7415-laz,2579_9695,288810,128950,484750,False
nl-amsd-200622-7415-laz,2579_9694,3485569,128950,484700,False
nl-amsd-200622-7415-laz,2579_9693,1020216,128950,484650,False
nl-amsd-200622-7415-laz,2579_9692,2177375,128950,484600,False
nl-amsd-200622-7415-laz,2579_9691,5960796,128950,484550,False
nl-amsd-200622-7415-laz,2579_9690,5335854,128950,484500,False
nl-amsd-200622-7415-laz,2579_9689,1170564,128950,484450,False
nl-amsd-200622-7415-laz,2579_9688,3124119,128950,484400,False
nl-amsd-200622-7415-laz,2579_9687,18821,128950,484350,False
nl-amsd-200622-7415-laz,2579_9686,1077835,128950,484300,False
nl-amsd-200622-7415-laz,2579_9685,1958150,128950,484250,False
nl-amsd-200622-7415-laz,2579_9684,76412,128950,484200,False
nl-amsd-200622-7415-laz,2579_9683,947,128950,484150,False
nl-amsd-200622-7415-laz,2578_9707,138488,128900,485350,False
nl-amsd-200622-7415-laz,2578_9706,2569678,128900,485300,False
nl-amsd-200622-7415-laz,2578_9705,505636,128900,485250,False
nl-amsd-200622-7415-laz,2578_9704,1245,128900,485200,False
nl-amsd-200622-7415-laz,2578_9703,9600,128900,485150,False
nl-amsd-200622-7415-laz,2578_9702,39672,128900,485100,False
nl-amsd-200622-7415-laz,2579_9702,307742,128950,485100,False
nl-amsd-200622-7415-laz,2579_9703,6799,128950,485150,False
nl-amsd-200622-7415-laz,2579_9704,177888,128950,485200,False
nl-amsd-200622-7415-laz,2579_9705,2526817,128950,485250,False
nl-amsd-200622-7415-laz,2581_9684,70,129050,484200,False
nl-amsd-200622-7415-laz,2580_9706,2422,129000,485300,False
nl-amsd-200622-7415-laz,2580_9705,637510,129000,485250,False
nl-amsd-200622-7415-laz,2580_9704,2575653,129000,485200,False
nl-amsd-200622-7415-laz,2580_9703,1184029,129000,485150,False
nl-amsd-200622-7415-laz,2580_9702,5257633,129000,485100,False
nl-amsd-200622-7415-laz,2580_9701,1495257,129000,485050,False
nl-amsd-200622-7415-laz,2580_9700,1353534,129000,485000,False
nl-amsd-200622-7415-laz,2580_9699,2863542,129000,484950,False
nl-amsd-200622-7415-laz,2580_9698,2808128,129000,484900,False
nl-amsd-200622-7415-laz,2580_9697,4947303,129000,484850,False
nl-amsd-200622-7415-laz,2580_9696,1370130,129000,484800,False
nl-amsd-200622-7415-laz,2583_9700,2786164,129150,485000,False
nl-amsd-200622-7415-laz,2580_9695,80584,129000,484750,False
nl-amsd-200622-7415-laz,2580_9693,5921724,129000,484650,False
nl-amsd-200622-7415-laz,2580_9692,2563225,129000,484600,False
nl-amsd-200622-7415-laz,2580_9691,372469,129000,484550,False
nl-amsd-200622-7415-laz,2580_9690,4183048,129000,484500,False
nl-amsd-200622-7415-laz,2580_9689,4917816,129000,484450,False
nl-amsd-200622-7415-laz,2580_9688,1601419,129000,484400,False
nl-amsd-200622-7415-laz,2580_9687,4641091,129000,484350,False
nl-amsd-200622-7415-laz,2580_9686,621491,129000,484300,False
nl-amsd-200622-7415-laz,2580_9685,12653,129000,484250,False
nl-amsd-200622-7415-laz,2580_9684,7434,129000,484200,False
nl-amsd-200622-7415-laz,2580_9683,0,129000,484150,False
nl-amsd-200622-7415-laz,2579_9706,367250,128950,485300,False
nl-amsd-200622-7415-laz,2580_9694,411120,129000,484700,False
nl-amsd-200622-7415-laz,2553_9717,2754404,127650,485850,False
nl-amsd-200622-7415-laz,2553_9716,138045,127650,485800,False
nl-amsd-200622-7415-laz,2553_9715,0,127650,485750,False
nl-amsd-200622-7415-laz,2524_9739,9754,126200,486950,False
nl-amsd-200622-7415-laz,2524_9738,1682415,126200,486900,False
nl-amsd-200622-7415-laz,2524_9737,3541801,126200,486850,False
nl-amsd-200622-7415-laz,2524_9736,313,126200,486800,False
nl-amsd-200622-7415-laz,2524_9723,331,126200,486150,False
nl-amsd-200622-7415-laz,2524_9722,113421,126200,486100,False
nl-amsd-200622-7415-laz,2524_9721,1708555,126200,486050,False
nl-amsd-200622-7415-laz,2524_9720,70838,126200,486000,False
nl-amsd-200622-7415-laz,2524_9719,19,126200,485950,False
nl-amsd-200622-7415-laz,2524_9710,169065,126200,485500,True
nl-amsd-200622-7415-laz,2524_9709,4518378,126200,485450,True
nl-amsd-200622-7415-laz,2524_9708,2321918,126200,485400,True
nl-amsd-200622-7415-laz,2524_9707,149303,126200,485350,True
nl-amsd-200622-7415-laz,2524_9706,32404,126200,485300,True
nl-amsd-200622-7415-laz,2523_9758,7603,126150,487900,False
nl-amsd-200622-7415-laz,2523_9756,302790,126150,487800,False
nl-amsd-200622-7415-laz,2523_9755,1358209,126150,487750,False
nl-amsd-200622-7415-laz,2523_9754,2239625,126150,487700,False
nl-amsd-200622-7415-laz,2523_9753,2258770,126150,487650,False
nl-amsd-200622-7415-laz,2523_9752,2352787,126150,487600,False
nl-amsd-200622-7415-laz,2523_9751,5670560,126150,487550,False
nl-amsd-200622-7415-laz,2523_9750,1258843,126150,487500,False
nl-amsd-200622-7415-laz,2523_9749,86747,126150,487450,False
nl-amsd-200622-7415-laz,2523_9748,508715,126150,487400,False
nl-amsd-200622-7415-laz,2523_9747,6700211,126150,487350,False
nl-amsd-200622-7415-laz,2524_9740,1131,126200,487000,False
nl-amsd-200622-7415-laz,2523_9746,258536,126150,487300,False
nl-amsd-200622-7415-laz,2524_9741,55192,126200,487050,False
nl-amsd-200622-7415-laz,2524_9743,1212496,126200,487150,False
nl-amsd-200622-7415-laz,2525_9723,243,126250,486150,False
nl-amsd-200622-7415-laz,2525_9722,5091,126250,486100,False
nl-amsd-200622-7415-laz,2525_9721,793530,126250,486050,False
nl-amsd-200622-7415-laz,2525_9720,911085,126250,486000,False
nl-amsd-200622-7415-laz,2525_9719,11314,126250,485950,False
nl-amsd-200622-7415-laz,2525_9718,75,126250,485900,False
nl-amsd-200622-7415-laz,2525_9710,1123,126250,485500,True
nl-amsd-200622-7415-laz,2525_9709,2572687,126250,485450,True
nl-amsd-200622-7415-laz,2525_9708,203931,126250,485400,True
nl-amsd-200622-7415-laz,2525_9707,4609,126250,485350,True
nl-amsd-200622-7415-laz,2525_9706,532,126250,485300,True
nl-amsd-200622-7415-laz,2524_9758,695,126200,487900,False
nl-amsd-200622-7415-laz,2524_9757,362,126200,487850,False
nl-amsd-200622-7415-laz,2524_9755,1114806,126200,487750,False
nl-amsd-200622-7415-laz,2524_9754,1850530,126200,487700,False
nl-amsd-200622-7415-laz,2524_9753,3025786,126200,487650,False
nl-amsd-200622-7415-laz,2524_9752,5036398,126200,487600,False
nl-amsd-200622-7415-laz,2524_9751,4663520,126200,487550,False
nl-amsd-200622-7415-laz,2524_9750,3969461,126200,487500,False
nl-amsd-200622-7415-laz,2524_9749,741071,126200,487450,False
nl-amsd-200622-7415-laz,2524_9748,2824996,126200,487400,False
nl-amsd-200622-7415-laz,2524_9747,1666140,126200,487350,False
nl-amsd-200622-7415-laz,2524_9746,4432962,126200,487300,False
nl-amsd-200622-7415-laz,2524_9745,2924467,126200,487250,False
nl-amsd-200622-7415-laz,2524_9744,4350878,126200,487200,False
nl-amsd-200622-7415-laz,2524_9742,1649336,126200,487100,False
nl-amsd-200622-7415-laz,2525_9736,1131,126250,486800,False
nl-amsd-200622-7415-laz,2523_9745,1887698,126150,487250,False
nl-amsd-200622-7415-laz,2523_9743,3914421,126150,487150,False
nl-amsd-200622-7415-laz,2522_9751,1626334,126100,487550,False
nl-amsd-200622-7415-laz,2522_9750,2485734,126100,487500,False
nl-amsd-200622-7415-laz,2522_9749,2880526,126100,487450,False
nl-amsd-200622-7415-laz,2522_9748,3339397,126100,487400,False
nl-amsd-200622-7415-laz,2522_9747,5684405,126100,487350,False
nl-amsd-200622-7415-laz,2522_9746,2975935,126100,487300,False
nl-amsd-200622-7415-laz,2522_9745,3767014,126100,487250,False
nl-amsd-200622-7415-laz,2522_9744,2627672,126100,487200,False
nl-amsd-200622-7415-laz,2522_9743,2562604,126100,487150,False
nl-amsd-200622-7415-laz,2522_9742,356128,126100,487100,False
nl-amsd-200622-7415-laz,2522_9741,3398481,126100,487050,False
nl-amsd-200622-7415-laz,2522_9740,3605751,126100,487000,False
nl-amsd-200622-7415-laz,2522_9739,2096539,126100,486950,False
nl-amsd-200622-7415-laz,2522_9738,3426903,126100,486900,False
nl-amsd-200622-7415-laz,2522_9737,4124298,126100,486850,False
nl-amsd-200622-7415-laz,2522_9736,372295,126100,486800,False
nl-amsd-200622-7415-laz,2522_9735,22484,126100,486750,False
nl-amsd-200622-7415-laz,2522_9734,10151,126100,486700,False
nl-amsd-200622-7415-laz,2522_9724,141,126100,486200,False
nl-amsd-200622-7415-laz,2522_9723,1007721,126100,486150,False
nl-amsd-200622-7415-laz,2522_9722,1743228,126100,486100,False
