bgt_name,polygon,x_min,y_max,x_max,y_min
voetpad,"[[123434.852, 486078.054], [123434.926, 486077.79], [123435.87, 486078.063], [123435.979, 486078.098], [123437.63, 486072.963], [123436.415, 486072.506], [123435.316, 486076.414], [123433.917, 486076.935], [123434.278, 486077.847], [123434.852, 486078.054]]",123433.917,486078.098,123437.63,486072.506
voetpad,"[[123364.707, 486043.229], [123364.6159554, 486042.9922237], [123364.5051471, 486042.7640271], [123364.3753745, 486042.5460564], [123364.2275738, 486042.3398839], [123364.062811, 486042.1469968], [123363.8822749, 486041.9687867], [123363.6872676, 486041.806539], [123363.4791958, 486041.6614242], [123363.2595607, 486041.534489], [123363.0299464, 486041.4266491], [123362.7920094, 486041.3386824], [123362.547466, 486041.2712235], [123362.2980804, 486041.2247589], [123362.0456514, 486041.199624], [123361.792, 486041.196], [123361.5236622, 486041.2156909], [123361.2581852, 486041.2594501], [123360.9977234, 486041.3269224], [123360.7443903, 486041.4175604], [123360.5002418, 486041.5306285], [123360.2672591, 486041.6652091], [123360.0473329, 486041.8202102], [123359.8422478, 486041.9943739], [123359.6536681, 486042.186287], [123359.4831242, 486042.3943919], [123359.332, 486042.617], [123364.707, 486043.229]]",123359.332,486043.229,123364.707,486041.196
voetpad,"[[123529.17, 486069.583], [123529.1191482, 486069.5711366], [123529.0677732, 486069.5617957], [123529.016, 486069.555], [123528.964103, 486069.5507745], [123528.912061, 486069.5491065], [123528.86, 486069.55], [123524.27, 486071.63], [123523.87, 486071.78], [123523.36, 486071.75], [123505.574, 486065.609], [123505.4917737, 486065.5763791], [123505.4127514, 486065.5366201], [123505.3375515, 486065.490034], [123505.2667622, 486065.4369853], [123505.2009373, 486065.3778889], [123505.1405918, 486065.3132072], [123505.0861978, 486065.2434463], [123505.0381808, 486065.1691519], [123504.9969165, 486065.0909051], [123504.9627277, 486065.0093183], [123504.9358818, 486064.9250295], [123504.916589, 486064.8386983], [123504.905, 486064.751], [123504.9012074, 486064.6616626], [123504.9054092, 486064.5723436], [123504.9175719, 486064.4837568], [123504.9375983, 486064.3966104], [123504.9653283, 486064.311601], [123505.0005402, 486064.2294082], [123505.0429526, 486064.1506888], [123505.0922265, 486064.0760722], [123505.1479679, 486064.0061548], [123505.2097313, 486063.9414955], [123505.2770231, 486063.8826111], [123505.3493052, 486063.8299724], [123505.426, 486063.784], [123506.257, 486063.334], [123506.3324432, 486063.2850836], [123506.4032423, 486063.2296583], [123506.4688375, 486063.1681622], [123506.5287099, 486063.1010817], [123506.582386, 486063.0289474], [123506.6294414, 486062.9523297], [123506.669504, 486062.8718344], [123506.7022569, 486062.7880983], [123506.7274411, 486062.7017835], [123506.7448574, 486062.6135726], [123506.7543681, 486062.5241632], [123506.7558979, 486062.4342624], [123506.7494349, 486062.3445812], [123506.73503, 486062.2558288], [123506.7127973, 486062.1687071], [123506.6829125, 486062.083905], [123506.645612, 486062.0020933], [123506.6011907, 486061.9239189], [123506.55, 486061.85], [123506.4885975, 486061.7767243], [123506.4205488, 486061.7095756], [123506.3464622, 486061.6491541], [123506.267, 486061.596], [123506.2061161, 486061.5619716], [123506.1430144, 486061.532257], [123506.078, 486061.507], [123506.0111726, 486061.4862641], [123505.9430621, 486061.4702381], [123505.874, 486061.459], [123505.7780186, 486061.4511576], [123505.6817266, 486061.452495], [123505.586, 486061.463], [123505.4993302, 486061.4806431], [123505.4145369, 486061.5058035], [123505.3322709, 486061.538288], [123505.2531635, 486061.5778474], [123505.1778216, 486061.6241781], [123505.1068234, 486061.6769247], [123505.0407138, 486061.7356823], [123504.98, 486061.8], [123501.912, 486063.953], [123501.8580291, 486063.9874299], [123501.8013242, 486064.0171423], [123501.7422966, 486064.0419218], [123501.6813746, 486064.0615886], [123501.619, 486064.076], [123501.5551158, 486064.0851021], [123501.4906864, 486064.0886912], [123501.4261865, 486064.0867408], [123501.3620917, 486064.0792654], [123501.2988742, 486064.06632], [123501.237, 486064.048], [123488.201, 486059.519], [123487.866, 486059.406], [123486.968, 486062.066], [123511.57, 486070.595], [123511.549, 486070.652], [123513.329, 486071.317], [123513.35, 486071.259], [123546.92, 486083.249], [123557.499, 486086.969], [123570.814, 486091.67], [123572.63, 486086.503], [123572.256, 486086.374], [123572.1848155, 486086.3563868], [123572.1124318, 486086.3446369], [123572.039331, 486086.3388283], [123571.966, 486086.339], [123571.8916332, 486086.3453139], [123571.8180469, 486086.3577777], [123571.7457488, 486086.3763054], [123571.6752377, 486086.4007691], [123571.607, 486086.431], [123569.821, 486087.312], [123569.7433078, 486087.3459338], [123569.6627621, 486087.3723908], [123569.5800806, 486087.3911352], [123569.496, 486087.402], [123569.4200754, 486087.4049609], [123569.3441723, 486087.4014937], [123569.2688338, 486087.3916231], [123569.1945993, 486087.3754199], [123569.122, 486087.353], [123556.85, 486082.97], [123555.83, 486081.19], [123555.7518184, 486081.0513098], [123555.6636596, 486080.9187377], [123555.566, 486080.793], [123555.4813511, 486080.6977529], [123555.3912471, 486080.6076489], [123555.296, 486080.523], [123555.033, 486080.432], [123554.91, 486080.39], [123554.18, 486080.14], [123554.0651382, 486080.127889], [123553.9496612, 486080.1256534], [123553.8344167, 486080.1333095], [123553.7202503, 486080.1508011], [123553.608, 486080.178], [123553.507351, 486080.2113431], [123553.4096335, 486080.2524923], [123553.3154517, 486080.3011931], [123553.2253882, 486080.3571444], [123553.14, 486080.42], [123552.1, 486080.96], [123552.0229368, 486081.0028093], [123551.9422994, 486081.0384323], [123551.8587563, 486081.0665736], [123551.773, 486081.087], [123551.6859044, 486081.0995263], [123551.5980314, 486081.1040941], [123551.5101064, 486081.1006659], [123551.4228558, 486081.0892698], [123551.337, 486081.07], [123532.49, 486074.38], [123532.11, 486074.22], [123531.87, 486073.86], [123530.926, 486072.116], [123529.91, 486070.24], [123529.8700786, 486070.1499219], [123529.8221898, 486070.0638148], [123529.7667244, 486069.9823817], [123529.7041352, 486069.9062872], [123529.6349333, 486069.8361526], [123529.5596834, 486069.7725505], [123529.479, 486069.716], [123529.4351594, 486069.689562], [123529.3901264, 486069.6652108], [123529.344, 486069.643], [123529.315676, 486069.6308125], [123529.2870008, 486069.6194758], [123529.258, 486069.609], [123529.2289277, 486069.5994656], [123529.1995858, 486069.5907964], [123529.17, 486069.583]]",123486.968,486091.67,123572.63,486059.406
voetpad,"[[123516.355, 486056.437], [123510.794, 486054.544], [123510.671, 486054.502], [123510.345, 486055.463], [123521.182, 486059.151], [123521.567, 486058.212], [123516.355, 486056.437]]",123510.345,486059.151,123521.567,486054.502
voetpad,"[[123625.219, 486035.386], [123624.82, 486036.439], [123585.459, 486021.559], [123585.489, 486021.484], [123585.049, 486020.622], [123584.959, 486020.579], [123583.37, 486023.983], [123595.502, 486028.577], [123595.5871758, 486028.613237], [123595.6684102, 486028.6576105], [123595.7449282, 486028.7096971], [123595.816, 486028.769], [123595.8774015, 486028.8310043], [123595.9328396, 486028.8983934], [123595.9818443, 486028.970596], [123596.024, 486029.047], [123596.862, 486030.74], [123596.8834756, 486030.7803019], [123596.9071669, 486030.8193424], [123596.933, 486030.857], [123596.9610379, 486030.8933328], [123596.9910695, 486030.9280358], [123597.023, 486030.961], [123597.0621366, 486030.996384], [123597.1035305, 486031.0290985], [123597.147, 486031.059], [123597.1926947, 486031.0861445], [123597.2400984, 486031.1101801], [123597.289, 486031.131], [123597.687, 486031.284], [123602.752, 486033.235], [123602.8204821, 486033.255958], [123602.8904644, 486033.2711737], [123602.9614662, 486033.2805424], [123603.033, 486033.284], [123603.1126079, 486033.2808728], [123603.1915896, 486033.2704276], [123603.2692737, 486033.2527533], [123603.345, 486033.228], [123605.061, 486032.516], [123605.1428958, 486032.4862129], [123605.2271633, 486032.464005], [123605.3131026, 486032.4495607], [123605.4, 486032.443], [123605.4925062, 486032.4447227], [123605.5844129, 486032.4553772], [123605.6748597, 486032.4748638], [123605.763, 486032.503], [123626.06, 486040.176], [123626.1027, 486040.1946578], [123626.1434957, 486040.2171771], [123626.1820387, 486040.2433657], [123626.218, 486040.273], [123626.2509703, 486040.3057157], [123626.2807909, 486040.341326], [123626.3072088, 486040.3795288], [123626.33, 486040.42], [123627.299, 486042.359], [123627.3237605, 486042.3986772], [123627.3516381, 486042.4362299], [123627.3824514, 486042.4714138], [123627.416, 486042.504], [123627.4518605, 486042.5336206], [123627.4899797, 486042.5602717], [123627.5301122, 486042.5837819], [123627.572, 486042.604], [123632.438, 486044.414], [123632.5168194, 486044.4367756], [123632.597354, 486044.4524409], [123632.6789637, 486044.4608714], [123632.761, 486044.462], [123632.8368272, 486044.4565196], [123632.9119433, 486044.4447991], [123632.9858356, 486044.4269186], [123633.058, 486044.403], [123634.768, 486043.695], [123634.8498599, 486043.6650847], [123634.9341259, 486043.6428314], [123635.0200826, 486043.6284291], [123635.107, 486043.622], [123635.1813016, 486043.622858], [123635.2553065, 486043.6295461], [123635.3285581, 486043.642023], [123635.4006041, 486043.6602117], [123635.471, 486043.684], [123652.597, 486050.206], [123653.688, 486047.325], [123650.9, 486046.269], [123651.246, 486045.356], [123649.78, 486044.79], [123648.76, 486044.38], [123647.91, 486044.07], [123646.503, 486043.49], [123644.103, 486042.573], [123635.081, 486039.043], [123628.09, 486036.41], [123625.219, 486035.386]]",123583.37,486050.206,123653.688,486020.579
voetpad,"[[123552.694, 486067.913], [123566.681, 486028.768], [123562.64, 486024.6], [123561.425, 486027.996], [123561.954, 486028.653], [123561.702, 486029.358], [123562.464, 486029.631], [123561.986, 486030.967], [123561.723, 486031.701], [123561.252, 486033.018], [123560.489, 486032.745], [123560.236, 486033.45], [123559.411, 486033.621], [123558.332, 486036.635], [123557.474, 486039.03], [123557.399, 486039.003], [123557.207, 486039.539], [123557.269, 486039.601], [123556.713, 486041.156], [123557.155, 486042.057], [123556.465, 486043.985], [123556.936, 486044.154], [123555.67, 486047.69], [123555.199, 486047.522], [123554.525, 486049.403], [123553.595, 486049.866], [123553.049, 486051.391], [123552.954, 486051.419], [123552.779, 486051.908], [123552.854, 486051.935], [123551.96, 486054.432], [123551.066, 486056.93], [123550.99, 486056.903], [123550.812, 486057.402], [123550.874, 486057.465], [123550.113, 486059.592], [123550.574, 486060.5], [123550.449, 486060.848], [123550.92, 486061.017], [123550.364, 486062.569], [123549.893, 486062.4], [123549.759, 486062.776], [123548.738, 486063.165], [123548.516, 486063.785], [123548.601, 486063.816], [123547.67, 486066.41], [123546.764, 486066.822], [123546.64, 486067.17], [123552.694, 486067.913]]",123546.64,486067.913,123566.681,486024.6
voetpad,"[[123623.791, 486046.862], [123603.251, 486039.09], [123603.1711228, 486039.0553646], [123603.0947437, 486039.013577], [123603.0225014, 486038.9649867], [123602.955, 486038.91], [123602.8928031, 486038.8490757], [123602.8364319, 486038.7827242], [123602.7863579, 486038.7115004], [123602.743, 486038.636], [123601.861, 486036.923], [123601.8140062, 486036.8483945], [123601.7598272, 486036.7788314], [123601.699, 486036.715], [123601.6386697, 486036.6626608], [123601.5738696, 486036.6159695], [123601.5051267, 486036.5753057], [123601.433, 486036.541], [123596.4, 486034.627], [123596.3399962, 486034.606674], [123596.278569, 486034.5911721], [123596.2161057, 486034.5805918], [123596.153, 486034.575], [123596.0890629, 486034.5744501], [123596.025287, 486034.5790207], [123595.9620817, 486034.5886827], [123595.8998529, 486034.6033739], [123595.839, 486034.623], [123593.949, 486035.315], [123591.78, 486036.109], [123591.6968915, 486036.1353616], [123591.6116983, 486036.1539105], [123591.525153, 486036.1644869], [123591.438, 486036.167], [123591.3570687, 486036.1620817], [123591.2768621, 486036.1502082], [123591.197977, 486036.1314678], [123591.121, 486036.106], [123574.37, 486029.8], [123574.22, 486029.65], [123574.04, 486029.34], [123573.25, 486027.579], [123573.2144461, 486027.5212289], [123573.1736991, 486027.4669956], [123573.1281086, 486027.4167653], [123573.0780658, 486027.3709691], [123573.024, 486027.33], [123573.0050428, 486027.3174009], [123572.9857033, 486027.305397], [123572.966, 486027.294], [123572.9398525, 486027.2799526], [123572.913172, 486027.2669459], [123572.886, 486027.255], [123572.8587166, 486027.2442589], [123572.8310359, 486027.2345873], [123572.803, 486027.226], [123572.3930873, 486027.0008916], [123572.0026614, 486026.7434622], [123571.6342652, 486026.4553885], [123571.290298, 486026.1385466], [123570.973, 486025.795], [123570.6844068, 486025.4269434], [123570.4264359, 486025.0368117], [123570.2007677, 486024.6271464], [123570.0088724, 486024.2006164], [123569.852, 486023.76], [123564.185, 486021.314], [123562.64, 486024.6], [123566.681, 486028.768], [123595.723, 486039.715], [123600.387, 486041.474], [123604.169, 486042.899], [123609.968, 486045.085], [123614.58, 486046.732], [123622.532, 486049.764], [123624.452, 486050.496], [123631.201, 486053.069], [123643.207, 486057.646], [123646.939, 486059.584], [123647.0296548, 486059.0005684], [123647.0680982, 486058.4113887], [123647.0540259, 486057.8211238], [123646.9875492, 486057.2344454], [123646.8691943, 486056.6559968], [123646.699898, 486056.0903561], [123646.481, 486055.542], [123646.2141687, 486055.0151547], [123645.9015599, 486054.5141151], [123645.5456487, 486054.0428485], [123645.1492534, 486053.6050864], [123644.7155125, 486053.2042949], [123644.2478604, 486052.8436476], [123643.75, 486052.526], [123643.5728358, 486052.4275784], [123643.3927811, 486052.3345501], [123643.21, 486052.247], [123643.0246669, 486052.1650112], [123642.8369432, 486052.0886547], [123642.647, 486052.018], [123631.155, 486047.818], [123628.16, 486046.67], [123626.821, 486046.181], [123626.7303894, 486046.1561147], [123626.6377478, 486046.1403958], [123626.544, 486046.134], [123626.461885, 486046.1360982], [123626.3802664, 486046.1453537], [123626.2997667, 486046.1616958], [123626.221, 486046.185], [123624.468, 486046.86], [123624.3852672, 486046.8873801], [123624.3003831, 486046.9071054], [123624.2140545, 486046.9190117], [123624.127, 486046.923], [123624.0412805, 486046.9191581], [123623.9562516, 486046.9076386], [123623.8725998, 486046.8885345], [123623.791, 486046.862]]",123562.64,486059.584,123647.0680982,486021.314
voetpad,"[[123632.51, 486097.553], [123626.84, 486095.38], [123623.66, 486094.239], [123618.959, 486092.61], [123618.168, 486087.9], [123616.986, 486087.461], [123613.33, 486090.519], [123607.833, 486088.588], [123606.22, 486093.15], [123607.206, 486093.507], [123607.2610599, 486093.5253733], [123607.317128, 486093.5403916], [123607.374, 486093.552], [123607.4316816, 486093.56018], [123607.4897526, 486093.5648524], [123607.548, 486093.566], [123607.6110882, 486093.5631967], [123607.6738482, 486093.5561863], [123607.736, 486093.545], [123607.797248, 486093.529693], [123607.8573374, 486093.5103309], [123607.916, 486093.487], [123609.631, 486092.735], [123609.712438, 486092.7037423], [123609.7963856, 486092.6800357], [123609.8821441, 486092.6640773], [123609.969, 486092.656], [123610.0609965, 486092.6560935], [123610.1525583, 486092.6650266], [123610.242838, 486092.6827166], [123610.331, 486092.709], [123624.179, 486097.646], [123624.2668358, 486097.693338], [123624.3497547, 486097.7488401], [123624.427, 486097.812], [123624.5009285, 486097.8855951], [123624.5671486, 486097.9661963], [123624.625, 486098.053], [123625.305, 486099.615], [123625.3195744, 486099.6657294], [123625.3384263, 486099.7150294], [123625.361418, 486099.76254], [123625.3883817, 486099.8079145], [123625.4191206, 486099.8508214], [123625.4534101, 486099.8909476], [123625.491, 486099.928], [123625.5043389, 486099.9397248], [123625.5180093, 486099.9510612], [123625.532, 486099.962], [123625.5624232, 486099.9836233], [123625.5941307, 486100.0033154], [123625.627, 486100.021], [123625.6604925, 486100.0364345], [123625.694869, 486100.0497846], [123625.73, 486100.061], [123626.0568356, 486100.1963419], [123626.3908655, 486100.3128019], [123626.731, 486100.41], [123627.1811975, 486100.5071757], [123627.6373718, 486100.570626], [123628.097, 486100.6], [123628.5757558, 486100.5369341], [123629.0469916, 486100.4314764], [123629.5069613, 486100.2844652], [123629.9520087, 486100.0970692], [123630.378596, 486099.870778], [123630.7833322, 486099.6073903], [123631.163, 486099.309], [123631.4885081, 486099.0046343], [123631.7878925, 486098.6745388], [123632.0591263, 486098.3209482], [123632.3003732, 486097.9462564], [123632.51, 486097.553]]",123606.22,486100.6,123632.51,486087.461
voetpad,"[[123647.245, 486081.944], [123648.715, 486078.069], [123649.699, 486077.619], [123650.62, 486075.192], [123650.182, 486074.203], [123653.469, 486065.537], [123654.859, 486064.916], [123656.25, 486064.295], [123650.33, 486061.577], [123650.1757845, 486061.7759184], [123650.0339431, 486061.9838413], [123649.905, 486062.2], [123649.7893964, 486062.4236697], [123649.6876042, 486062.6539537], [123649.6, 486062.89], [123649.5832369, 486062.9467764], [123649.5712561, 486063.0047507], [123649.5641407, 486063.0635209], [123649.5619401, 486063.1226793], [123649.5646694, 486063.1818157], [123649.5723099, 486063.2405199], [123649.5848084, 486063.2983848], [123649.6020784, 486063.3550091], [123649.624, 486063.41], [123649.6512404, 486063.4644565], [123649.6830412, 486063.516382], [123649.719169, 486063.5653955], [123649.7593588, 486063.6111375], [123649.8033157, 486063.6532723], [123649.8507171, 486063.6914908], [123649.9012153, 486063.7255126], [123649.9544398, 486063.755088], [123650.01, 486063.78], [123650.33, 486063.93], [123650.3882955, 486063.9667544], [123650.443252, 486064.0083361], [123650.4944708, 486064.0544435], [123650.5415804, 486064.104742], [123650.584239, 486064.1588669], [123650.6221371, 486064.2164254], [123650.655, 486064.277], [123650.6837739, 486064.3432312], [123650.7065283, 486064.4117639], [123650.7230819, 486064.4820525], [123650.7333029, 486064.553537], [123650.7371099, 486064.6256481], [123650.7344726, 486064.6978115], [123650.7254119, 486064.7694523], [123650.71, 486064.84], [123648.88, 486069.53], [123644.396, 486081.283], [123644.373514, 486081.3350516], [123644.3468985, 486081.3851176], [123644.3163273, 486081.432871], [123644.282, 486081.478], [123644.2418519, 486081.5225522], [123644.1980459, 486081.5635132], [123644.150902, 486081.6005836], [123644.1007646, 486081.6334927], [123644.048, 486081.662], [123642.224, 486082.55], [123642.1821046, 486082.5724634], [123642.142114, 486082.5981651], [123642.104278, 486082.6269447], [123642.0688329, 486082.6586222], [123642.036, 486082.693], [123642.0033975, 486082.7333361], [123641.9743909, 486082.7763308], [123641.949196, 486082.8216645], [123641.928, 486082.869], [123640.613, 486086.183], [123640.602, 486086.211], [123640.5856844, 486086.2678658], [123640.5749838, 486086.3260502], [123640.57, 486086.385], [123640.5703769, 486086.4369625], [123640.5751982, 486086.4887022], [123640.5844285, 486086.5398397], [123640.598, 486086.59], [123641.418, 486088.605], [123641.4370216, 486088.6578195], [123641.4517538, 486088.7119923], [123641.462102, 486088.7671705], [123641.468, 486088.823], [123641.4693435, 486088.8828767], [123641.4655692, 486088.9426493], [123641.4567045, 486089.0018814], [123641.4428143, 486089.0601402], [123641.424, 486089.117], [123638.76, 486096.096], [123638.7466486, 486096.1409713], [123638.7292077, 486096.1845199], [123638.7078259, 486096.2262751], [123638.6826852, 486096.2658809], [123638.654, 486096.303], [123638.6256162, 486096.3337578], [123638.5947979, 486096.362076], [123638.5617542, 486096.3877626], [123638.5267091, 486096.4106433], [123638.4899002, 486096.4305629], [123638.4515773, 486096.4473865], [123638.412, 486096.461], [123636.615, 486097.345], [123636.5505289, 486097.3957089], [123636.4894449, 486097.4504508], [123636.432, 486097.509], [123636.3809027, 486097.5680652], [123636.3335103, 486097.6301426], [123636.29, 486097.695], [123635.938, 486098.604], [123635.925766, 486098.6502725], [123635.9137659, 486098.6966062], [123635.902, 486098.743], [123635.8904302, 486098.789609], [123635.8790968, 486098.8362761], [123635.868, 486098.883], [123641.356, 486100.946], [123640.65, 486099.332], [123647.245, 486081.944]]",123635.868,486100.946,123656.25,486061.577
voetpad,"[[123623.95, 486104.654], [123617.337, 486102.304], [123617.3040287, 486102.2858721], [123617.2699839, 486102.269851], [123617.235, 486102.256], [123617.1992765, 486102.2443915], [123617.1628955, 486102.2350459], [123617.126, 486102.228], [123617.0881852, 486102.2231165], [123617.0501281, 486102.2207797], [123617.012, 486102.221], [123616.963421, 486102.2250037], [123616.9153639, 486102.2331555], [123616.868182, 486102.2453954], [123616.8222225, 486102.2616335], [123616.7778236, 486102.2817501], [123616.7353119, 486102.3055975], [123616.695, 486102.333], [123614.83, 486103.33], [123614.6, 486103.37], [123614.16, 486103.28], [123601.606, 486098.802], [123601.5435497, 486098.7762908], [123601.4838677, 486098.7446829], [123601.4275096, 486098.7074705], [123601.375, 486098.665], [123601.3319714, 486098.6231737], [123601.2926834, 486098.5778157], [123601.2574246, 486098.5292594], [123601.2264543, 486098.4778616], [123601.2, 486098.424], [123600.372, 486096.55], [123600.3429976, 486096.4915294], [123600.308619, 486096.4360491], [123600.2691697, 486096.384052], [123600.225, 486096.336], [123600.1915802, 486096.305027], [123600.1561958, 486096.2763189], [123600.119, 486096.25], [123600.0961752, 486096.2354773], [123600.0728313, 486096.2218044], [123600.049, 486096.209], [123600.0247434, 486096.1970953], [123600.0000656, 486096.1860904], [123599.975, 486096.176], [123599.081, 486095.843], [123599.0436004, 486095.8302669], [123599.0055627, 486095.8195897], [123598.967, 486095.811], [123598.928254, 486095.8045549], [123598.8892158, 486095.8002173], [123598.85, 486095.798], [123598.8406669, 486095.7978769], [123598.8313331, 486095.7978769], [123598.822, 486095.798], [123598.7623102, 486095.8017081], [123598.7031466, 486095.8104422], [123598.6449315, 486095.8241399], [123598.5880807, 486095.8427033], [123598.533, 486095.866], [123596.631, 486096.769], [123596.5744, 486096.7930537], [123596.5158912, 486096.8119974], [123596.455934, 486096.825682], [123596.395, 486096.834], [123596.3351604, 486096.8368799], [123596.2752956, 486096.8345835], [123596.2158525, 486096.827128], [123596.1572748, 486096.8145689], [123596.1, 486096.797], [123577.764, 486090.361], [123577.6945417, 486090.3328343], [123577.6276616, 486090.2989993], [123577.5638214, 486090.2597285], [123577.5034619, 486090.2152931], [123577.447, 486090.166], [123577.3882799, 486090.1047704], [123577.335572, 486090.038295], [123577.2893424, 486089.9671618], [123577.25, 486089.892], [123576.417, 486088.101], [123576.3774029, 486088.0258066], [123576.3309206, 486087.9546632], [123576.2779636, 486087.8881986], [123576.219, 486087.827], [123576.1606877, 486087.7764429], [123576.0982759, 486087.7310433], [123576.0322196, 486087.6911321], [123575.963, 486087.657], [123575.617, 486087.534], [123573.794, 486092.722], [123587.035, 486097.396], [123600.332, 486102.09], [123613.899, 486106.88], [123627.17, 486111.567], [123629.298, 486112.319], [123636.741, 486114.947], [123638.418, 486110.196], [123642.185, 486111.536], [123640.49, 486116.272], [123643.805, 486117.443], [123648.405, 486119.068], [123650.404, 486114.044], [123648.737, 486113.449], [123645.45, 486112.255], [123639.866, 486110.227], [123638.471, 486109.72], [123637.59, 486112.047], [123623.921, 486107.247], [123624.727, 486104.967], [123623.95, 486104.654]]",123573.794,486119.068,123650.404,486087.534
voetpad,"[[123638.8, 486080.89], [123638.016, 486079.202], [123637.982705, 486079.1213714], [123637.956972, 486079.0380206], [123637.9390195, 486078.9526553], [123637.929, 486078.866], [123637.9269998, 486078.7787318], [123637.9330453, 486078.6916502], [123637.9470851, 486078.6054955], [123637.969, 486078.521], [123644.111, 486062.187], [123644.1452689, 486062.1068648], [123644.18677, 486062.030225], [123644.2351507, 486061.9577315], [123644.29, 486061.89], [123644.3547365, 486061.8239944], [123644.4256089, 486061.7646258], [123644.50194, 486061.7124614], [123644.583, 486061.668], [123646.61, 486060.67], [123646.74, 486060.56], [123646.858, 486059.982], [123646.939, 486059.584], [123643.207, 486057.646], [123639.93, 486067.75], [123635.35, 486079.923], [123630.142, 486078.205], [123630.76, 486081.485], [123630.608, 486081.615], [123629.2, 486085.667], [123628.687, 486087.143], [123626.513, 486086.387], [123627.377, 486091.052], [123623.66, 486094.239], [123626.84, 486095.38], [123632.51, 486097.553], [123632.541, 486097.487], [123632.571, 486097.421], [123632.715, 486097.115], [123632.723, 486097.095], [123632.73, 486097.074], [123632.7553922, 486096.9839354], [123632.7731009, 486096.8920506], [123632.783, 486096.799], [123632.7847964, 486096.6964354], [123632.7771078, 486096.5941437], [123632.76, 486096.493], [123630.4, 486091.655], [123630.3729794, 486091.5703236], [123630.3545843, 486091.4833649], [123630.345, 486091.395], [123630.3438238, 486091.320631], [123630.3488933, 486091.2464257], [123630.3601728, 486091.1729077], [123630.3775826, 486091.1005957], [123630.401, 486091.03], [123632.68, 486084.77], [123633.52, 486082.6], [123633.5665648, 486082.5419082], [123633.6181788, 486082.4882525], [123633.6744215, 486082.4394702], [123633.7348343, 486082.3959589], [123633.798925, 486082.3580732], [123633.8661712, 486082.3261219], [123633.9360249, 486082.3003654], [123634.0079168, 486082.2810135], [123634.081261, 486082.268224], [123634.1554598, 486082.2621011], [123634.2299083, 486082.2626947], [123634.304, 486082.27], [123634.3732682, 486082.2830476], [123634.4411693, 486082.3019624], [123634.5072073, 486082.3266063], [123634.5708996, 486082.3567992], [123634.6317811, 486082.3923206], [123634.6894071, 486082.432911], [123634.7433565, 486082.4782738], [123634.7932353, 486082.5280778], [123634.838679, 486082.5819591], [123634.8793559, 486082.639524], [123634.9149686, 486082.7003522], [123634.945257, 486082.7639991], [123634.97, 486082.83], [123635.95, 486085.06], [123635.9816559, 486085.1155305], [123636.0180044, 486085.1681092], [123636.058772, 486085.2173407], [123636.1036521, 486085.2628545], [123636.1523071, 486085.3043084], [123636.204371, 486085.3413906], [123636.2594521, 486085.3738221], [123636.3171363, 486085.4013589], [123636.3769894, 486085.4237939], [123636.4385615, 486085.4409584], [123636.5013892, 486085.4527233], [123636.565, 486085.459], [123636.628905, 486085.4597417], [123636.6926339, 486085.4549443], [123636.7557077, 486085.4446438], [123636.8176519, 486085.4289178], [123636.8780008, 486085.4078844], [123636.9363006, 486085.3817018], [123636.992113, 486085.350567], [123637.0450181, 486085.314714], [123637.0946183, 486085.2744124], [123637.1405405, 486085.2299653], [123637.1824394, 486085.1817068], [123637.22, 486085.13], [123637.289, 486084.945], [123638.534, 486081.604], [123638.8, 486080.89]]",123623.66,486097.553,123646.939,486057.646
